Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2
835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0775,0.831407726,0.28302785,1.0,1.0,1.0,1.0
836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.416806906,0.28302785,1.0,1.0,1.0,1.0
837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.648598254,0.28302785,1.0,1.0,1.0,1.0
838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.694946527,0.28302785,1.0,1.0,1.0,1.0
839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.323715895,0.28302785,1.0,1.0,1.0,1.0
840,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.307245731,0.28302785,1.0,1.0,1.0,1.0
841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.351328045,0.347932311,1.0,1.0,1.0,1.0
842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.400170177,0.347932311,1.0,1.0,1.0,1.0
843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.498778969,0.347932311,1.0,1.0,1.0,1.0
844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.577664912,0.347932311,1.0,1.0,1.0,1.0
845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.406799436,0.347932311,1.0,1.0,1.0,1.0
846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1168,0.346006393,0.347932311,1.0,1.0,1.0,1.0
847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.091,0.196011886,0.347932311,1.0,1.0,1.0,1.0
848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2258,0.1383304,0.347932311,1.0,1.0,1.0,1.0
849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.388,0.223812178,0.347932311,1.0,1.0,1.0,1.0
850,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.505,0.270252198,0.347932311,1.0,1.0,1.0,1.0
851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.564,0.289398611,0.347932311,1.0,1.0,1.0,1.0
852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5897,0.366645366,0.347932311,1.0,1.0,1.0,1.0
853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5797,0.291606367,0.347932311,1.0,1.0,1.0,1.0
854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5759,0.302773029,0.347932311,1.0,1.0,1.0,1.0
855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5229,0.359125376,0.347932311,1.0,1.0,1.0,1.0
856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4212,0.244277969,0.347932311,1.0,1.0,1.0,1.0
857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3117,0.159594864,0.347932311,1.0,1.0,1.0,1.0
858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1674,0.124244735,0.347932311,1.0,1.0,1.0,1.0
859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0734,0.021181855,0.347932311,1.0,1.0,1.0,1.0
860,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0566,0.03067603,0.347932311,1.0,1.0,1.0,1.0
861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.129130393,0.347932311,1.0,1.0,1.0,1.0
862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.280370772,0.347932311,1.0,1.0,1.0,1.0
863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.526219308,0.347932311,1.0,1.0,1.0,1.0
864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.668162942,0.347932311,1.0,1.0,1.0,1.0
865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.696199417,0.347932311,1.0,1.0,1.0,1.0
866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.713718951,0.347932311,1.0,1.0,1.0,1.0
867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.732713521,0.347932311,1.0,1.0,1.0,1.0
868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.473168552,0.347932311,1.0,1.0,1.0,1.0
869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.526228905,0.347932311,1.0,1.0,1.0,1.0
870,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1441,0.674944878,0.347932311,1.0,1.0,1.0,1.0
871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0922,0.425536543,0.347932311,1.0,1.0,1.0,1.0
872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2275,0.161713198,0.347932311,1.0,1.0,1.0,1.0
873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3968,0.191476673,0.347932311,1.0,1.0,1.0,1.0
874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5262,0.357934207,0.347932311,1.0,1.0,1.0,1.0
875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6258,0.386047095,0.347932311,1.0,1.0,1.0,1.0
876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683,0.36231479,0.347932311,1.0,1.0,1.0,1.0
877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6589,0.21156919,0.347932311,1.0,1.0,1.0,1.0
878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6377,0.225365162,0.347932311,1.0,1.0,1.0,1.0
879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.561,0.073017173,0.347932311,1.0,1.0,1.0,1.0
880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4526,0.096712187,0.347932311,1.0,1.0,1.0,1.0
881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3257,0.081402294,0.347932311,1.0,1.0,1.0,1.0
882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1711,0.049737532,0.347932311,1.0,1.0,1.0,1.0
883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0727,0.046582147,0.347932311,1.0,1.0,1.0,1.0
884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.042859755,0.347932311,1.0,1.0,1.0,1.0
885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.040344171,0.347932311,1.0,1.0,1.0,1.0
886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.147278696,0.347932311,1.0,1.0,1.0,1.0
887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.140354306,0.347932311,1.0,1.0,1.0,1.0
888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16254577,0.347932311,1.0,1.0,1.0,1.0
889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.304403126,0.347932311,1.0,1.0,1.0,1.0
890,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.528692603,0.347932311,1.0,1.0,1.0,1.0
891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5736745,0.347932311,1.0,1.0,1.0,1.0
892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.706589222,0.347932311,1.0,1.0,1.0,1.0
893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.527065098,0.347932311,1.0,1.0,1.0,1.0
894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.120109454,0.347932311,1.0,1.0,1.0,1.0
895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0269,0.111331001,0.347932311,1.0,1.0,1.0,1.0
896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1519,0.156384677,0.347932311,1.0,1.0,1.0,1.0
897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2952,0.092773452,0.347932311,1.0,1.0,1.0,1.0
898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4336,0.076235712,0.347932311,1.0,1.0,1.0,1.0
899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6431,0.10553728,0.347932311,1.0,1.0,1.0,1.0
900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5725,0.134427071,0.347932311,1.0,1.0,1.0,1.0
901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5841,0.124599233,0.347932311,1.0,1.0,1.0,1.0
902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5682,0.133066893,0.347932311,1.0,1.0,1.0,1.0
903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5387,0.312435329,0.347932311,1.0,1.0,1.0,1.0
904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.448,0.195112407,0.347932311,1.0,1.0,1.0,1.0
905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3257,0.273107171,0.347932311,1.0,1.0,1.0,1.0
906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1648,0.22575447,0.347932311,1.0,1.0,1.0,1.0
907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0701,0.357565522,0.347932311,1.0,1.0,1.0,1.0
908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.197546765,0.347932311,1.0,1.0,1.0,1.0
909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.161477044,0.347932311,1.0,1.0,1.0,1.0
910,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.300178319,0.347932311,1.0,1.0,1.0,1.0
911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.282582492,0.347932311,1.0,1.0,1.0,1.0
912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27826336,0.347932311,1.0,1.0,1.0,1.0
913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.570442438,0.347932311,1.0,1.0,1.0,1.0
914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.722596824,0.347932311,1.0,1.0,1.0,1.0
915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.811004937,0.347932311,1.0,1.0,1.0,1.0
916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.771290183,0.347932311,1.0,1.0,1.0,1.0
917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.843086183,0.347932311,1.0,1.0,1.0,1.0
918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.805844426,0.347932311,1.0,1.0,1.0,1.0
919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0851,0.65263015,0.347932311,1.0,1.0,1.0,1.0
920,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2233,0.62416935,0.347932311,1.0,1.0,1.0,1.0
921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3887,0.585223258,0.347932311,1.0,1.0,1.0,1.0
922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5069,0.660532832,0.347932311,1.0,1.0,1.0,1.0
923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5897,0.725899458,0.347932311,1.0,1.0,1.0,1.0
924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5968,0.555612206,0.347932311,1.0,1.0,1.0,1.0
925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5784,0.505075574,0.347932311,1.0,1.0,1.0,1.0
926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5602,0.433803856,0.347932311,1.0,1.0,1.0,1.0
927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4569,0.384775996,0.347932311,1.0,1.0,1.0,1.0
928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3911,0.374514043,0.347932311,1.0,1.0,1.0,1.0
929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3015,0.320914686,0.347932311,1.0,1.0,1.0,1.0
930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1686,0.336450845,0.347932311,1.0,1.0,1.0,1.0
931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0771,0.222384259,0.347932311,1.0,1.0,1.0,1.0
932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0584,0.243108839,0.347932311,1.0,1.0,1.0,1.0
933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.170596272,0.347932311,1.0,1.0,1.0,1.0
934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.28028363,0.347932311,1.0,1.0,1.0,1.0
935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.177054793,0.347932311,1.0,1.0,1.0,1.0
936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3784886,0.347932311,1.0,1.0,1.0,1.0
937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.385326326,0.347932311,1.0,1.0,1.0,1.0
938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.483365893,0.347932311,1.0,1.0,1.0,1.0
939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.485721558,0.347932311,1.0,1.0,1.0,1.0
940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.381986409,0.347932311,1.0,1.0,1.0,1.0
941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.327577651,0.347932311,1.0,1.0,1.0,1.0
942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1516,0.30684182,0.347932311,1.0,1.0,1.0,1.0
943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0848,0.173519358,0.347932311,1.0,1.0,1.0,1.0
944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2216,0.039129544,0.347932311,1.0,1.0,1.0,1.0
945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3852,0.007424058,0.347932311,1.0,1.0,1.0,1.0
946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5053,0.003814896,0.347932311,1.0,1.0,1.0,1.0
947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5913,0.007895242,0.347932311,1.0,1.0,1.0,1.0
948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5977,0.026389783,0.347932311,1.0,1.0,1.0,1.0
949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6319,0.041739184,0.347932311,1.0,1.0,1.0,1.0
950,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.614,0.039437145,0.347932311,1.0,1.0,1.0,1.0
951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5582,0.030438257,0.347932311,1.0,1.0,1.0,1.0
952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4593,0.065914661,0.347932311,1.0,1.0,1.0,1.0
953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332,0.051755123,0.347932311,1.0,1.0,1.0,1.0
954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1649,0.069558114,0.347932311,1.0,1.0,1.0,1.0
955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0539,0.079412133,0.347932311,1.0,1.0,1.0,1.0
956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0018,0.105219625,0.347932311,1.0,1.0,1.0,1.0
957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.133916602,0.347932311,1.0,1.0,1.0,1.0
958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.221606851,0.347932311,1.0,1.0,1.0,1.0
959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.61089313,0.347932311,1.0,1.0,1.0,1.0
960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.73228091,0.347932311,1.0,1.0,1.0,1.0
961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.748290598,0.347932311,1.0,1.0,1.0,1.0
962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.840484977,0.347932311,1.0,1.0,1.0,1.0
963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.902817488,0.347932311,1.0,1.0,1.0,1.0
964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.885594606,0.347932311,1.0,1.0,1.0,1.0
965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.847271442,0.347932311,1.0,1.0,1.0,1.0
966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0746,0.757025123,0.347932311,1.0,1.0,1.0,1.0
967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.094,0.310640633,0.347932311,1.0,1.0,1.0,1.0
968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2183,0.095996723,0.347932311,1.0,1.0,1.0,1.0
969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3221,0.046986736,0.347932311,1.0,1.0,1.0,1.0
970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3609,0.027199123,0.347932311,1.0,1.0,1.0,1.0
971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3746,0.007021645,0.347932311,1.0,1.0,1.0,1.0
972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4013,0.124537833,0.347932311,1.0,1.0,1.0,1.0
973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3806,0.195336699,0.347932311,1.0,1.0,1.0,1.0
974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.377,0.168766558,0.347932311,1.0,1.0,1.0,1.0
975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3338,0.355546772,0.347932311,1.0,1.0,1.0,1.0
976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3031,0.498713583,0.347932311,1.0,1.0,1.0,1.0
977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2765,0.507240832,0.347932311,1.0,1.0,1.0,1.0
978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1654,0.41784665,0.347932311,1.0,1.0,1.0,1.0
979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0663,0.456845284,0.347932311,1.0,1.0,1.0,1.0
980,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0062,0.312315553,0.347932311,1.0,1.0,1.0,1.0
981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.480841488,0.347932311,1.0,1.0,1.0,1.0
982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.779624343,0.347932311,1.0,1.0,1.0,1.0
983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.821852207,0.347932311,1.0,1.0,1.0,1.0
984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.86944288,0.347932311,1.0,1.0,1.0,1.0
985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.934531391,0.347932311,1.0,1.0,1.0,1.0
986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.931686342,0.347932311,1.0,1.0,1.0,1.0
987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.886909723,0.347932311,1.0,1.0,1.0,1.0
988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.749699533,0.347932311,1.0,1.0,1.0,1.0
989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.587101161,0.347932311,1.0,1.0,1.0,1.0
990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1241,0.394817799,0.347932311,1.0,1.0,1.0,1.0
991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0868,0.382530987,0.347932311,1.0,1.0,1.0,1.0
992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2205,0.209656596,0.347932311,1.0,1.0,1.0,1.0
993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.385,0.143225715,0.347932311,1.0,1.0,1.0,1.0
994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5096,0.173741296,0.347932311,1.0,1.0,1.0,1.0
995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6007,0.158364147,0.347932311,1.0,1.0,1.0,1.0
996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.631,0.440866023,0.347932311,1.0,1.0,1.0,1.0
997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6153,0.50539726,0.347932311,1.0,1.0,1.0,1.0
998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6066,0.458884746,0.347932311,1.0,1.0,1.0,1.0
999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5631,0.595458627,0.347932311,1.0,1.0,1.0,1.0
1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4664,0.452098638,0.347932311,1.0,1.0,1.0,1.0
1001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.625940919,0.347932311,1.0,1.0,1.0,1.0
1002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.168,0.683930635,0.347932311,1.0,1.0,1.0,1.0
1003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0733,0.79899174,0.347932311,1.0,1.0,1.0,1.0
1004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0316,0.589570045,0.347932311,1.0,1.0,1.0,1.0
1005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.444985658,0.347932311,1.0,1.0,1.0,1.0
1006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.680469453,0.347932311,1.0,1.0,1.0,1.0
1007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.740733266,0.347932311,1.0,1.0,1.0,1.0
1008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.760784745,0.347932311,1.0,1.0,1.0,1.0
1009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.149481326,0.362615335,1.0,1.0,1.0,1.0
1010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.142831594,0.362615335,1.0,1.0,1.0,1.0
1011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.104992136,0.362615335,1.0,1.0,1.0,1.0
1012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.184684843,0.362615335,1.0,1.0,1.0,1.0
1013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.277882963,0.362615335,1.0,1.0,1.0,1.0
1014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.226990446,0.362615335,1.0,1.0,1.0,1.0
1015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0607,0.166194454,0.362615335,1.0,1.0,1.0,1.0
1016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2141,0.04530162,0.362615335,1.0,1.0,1.0,1.0
1017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3901,0.075569786,0.362615335,1.0,1.0,1.0,1.0
1018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5228,0.211754784,0.362615335,1.0,1.0,1.0,1.0
1019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616,0.096099004,0.362615335,1.0,1.0,1.0,1.0
1020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6086,0.146889195,0.362615335,1.0,1.0,1.0,1.0
1021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6019,0.186275676,0.362615335,1.0,1.0,1.0,1.0
1022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5902,0.125072449,0.362615335,1.0,1.0,1.0,1.0
1023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5524,0.133438021,0.362615335,1.0,1.0,1.0,1.0
1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4566,0.119864702,0.362615335,1.0,1.0,1.0,1.0
1025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323,0.097947784,0.362615335,1.0,1.0,1.0,1.0
1026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1535,0.181387663,0.362615335,1.0,1.0,1.0,1.0
1027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0356,0.190807998,0.362615335,1.0,1.0,1.0,1.0
1028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.452798069,0.362615335,1.0,1.0,1.0,1.0
1029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.42438218,0.362615335,1.0,1.0,1.0,1.0
1030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.330457926,0.362615335,1.0,1.0,1.0,1.0
1031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.161581874,0.362615335,1.0,1.0,1.0,1.0
1032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.353107184,0.362615335,1.0,1.0,1.0,1.0
1033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36588037,0.362615335,1.0,1.0,1.0,1.0
1034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.351759702,0.362615335,1.0,1.0,1.0,1.0
1035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.18087396,0.362615335,1.0,1.0,1.0,1.0
1036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.141634524,0.362615335,1.0,1.0,1.0,1.0
1037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.061722793,0.362615335,1.0,1.0,1.0,1.0
1038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.040727407,0.362615335,1.0,1.0,1.0,1.0
1039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0611,0.018731862,0.362615335,1.0,1.0,1.0,1.0
1040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.051262826,0.362615335,1.0,1.0,1.0,1.0
1041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3548,0.013734648,0.362615335,1.0,1.0,1.0,1.0
1042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4601,0.018533172,0.362615335,1.0,1.0,1.0,1.0
